Dividing Wavelength (nm)	Blue Motor Position (mm)	Red Motor Position (mm)	
578.700000	16.806877	32.511026
578.800000	16.797443	32.520469
578.900000	16.787956	32.529856
579.000000	16.778417	32.539152
579.100000	16.768828	32.548329
579.200000	16.759190	32.557430
579.300000	16.749507	32.566515
579.400000	16.739779	32.575576
579.500000	16.730008	32.584605
579.600000	16.720196	32.593596
579.700000	16.710345	32.602543
579.800000	16.700457	32.611436
579.900000	16.690534	32.620270
580.000000	16.680576	32.629039
580.100000	16.670587	32.637733
580.200000	16.660568	32.646347
580.300000	16.650520	32.654851
580.400000	16.640446	32.663185
580.500000	16.630348	32.671379
580.600000	16.620226	32.679465
580.700000	16.610083	32.687479
580.800000	16.599922	32.695459
580.900000	16.589742	32.703436
581.000000	16.579547	32.711448
581.100000	16.569339	32.719530
581.200000	16.559118	32.727716
581.300000	16.548887	32.736043
581.400000	16.538647	32.744545
581.500000	16.528401	32.753263
581.600000	16.518150	32.762279
581.700000	16.507896	32.771558
581.800000	16.497639	32.781032
581.900000	16.487310	32.790636
582.000000	16.476883	32.800304
582.100000	16.466362	32.809970
582.200000	16.455752	32.819565
582.300000	16.445056	32.829024
582.400000	16.434279	32.838282
582.500000	16.423424	32.847270
582.600000	16.412495	32.855936
582.700000	16.401497	32.864332
582.800000	16.390434	32.872510
582.900000	16.379309	32.880515
583.000000	16.368127	32.888390
583.100000	16.356892	32.896182
583.200000	16.345608	32.903931
583.300000	16.334278	32.911687
583.400000	16.322908	32.919492
583.500000	16.311500	32.927389
583.600000	16.300060	32.935425
583.700000	16.288590	32.943644
583.800000	16.277096	32.952090
583.900000	16.265581	32.960802
584.000000	16.254049	32.969760
584.100000	16.242505	32.978913
584.200000	16.230952	32.988210
584.300000	16.219394	32.997602
584.400000	16.207836	33.007040
584.500000	16.196281	33.016473
584.600000	16.184734	33.025851
584.700000	16.173198	33.035124
584.800000	16.161678	33.044242
584.900000	16.150178	33.053156
585.000000	16.138702	33.061833
585.100000	16.127254	33.070305
585.200000	16.115837	33.078617
585.300000	16.104457	33.086817
585.400000	16.093116	33.094950
585.500000	16.081819	33.103063
585.600000	16.070571	33.111202
585.700000	16.059375	33.119414
585.800000	16.048235	33.127743
585.900000	16.037155	33.136237
586.000000	16.026140	33.144943
586.100000	16.015192	33.153907
586.200000	16.004318	33.163276
586.300000	15.993513	33.173126
586.400000	15.982752	33.183330
586.500000	15.972030	33.193757
586.600000	15.961345	33.204276
586.700000	15.950697	33.214758
586.800000	15.940083	33.225071
586.900000	15.929502	33.235085
587.000000	15.918952	33.244671
587.100000	15.908431	33.253698
587.200000	15.897938	33.262092
587.300000	15.887471	33.269976
587.400000	15.877029	33.277438
587.500000	15.866610	33.284571
587.600000	15.856212	33.291462
587.700000	15.845834	33.298202
587.800000	15.835474	33.304878
587.900000	15.825130	33.311583
588.000000	15.814801	33.318403
588.100000	15.804485	33.325429
588.200000	15.794181	33.332751
588.300000	15.783886	33.340456
588.400000	15.773600	33.348636
588.500000	15.763321	33.357380
588.600000	15.753046	33.367158
588.700000	15.742775	33.378062
588.800000	15.732506	33.389758
588.900000	15.722237	33.401916
589.000000	15.711966	33.414204
589.100000	15.701692	33.426289
589.200000	15.691413	33.437841
589.300000	15.681128	33.448527
589.400000	15.670835	33.458018
589.500000	15.660532	33.466557
589.600000	15.650218	33.474619
589.700000	15.639891	33.482268
589.800000	15.629550	33.489565
589.900000	15.619192	33.496572
590.000000	15.608817	33.503352
590.100000	15.598422	33.509967
590.200000	15.588006	33.516477
590.300000	15.577567	33.522947
590.400000	15.567104	33.529437
590.500000	15.556615	33.536010
590.600000	15.546098	33.542729
590.700000	15.535552	33.549655
590.800000	15.524975	33.556850
590.900000	15.514366	33.564294
591.000000	15.503723	33.571797
591.100000	15.493043	33.579350
591.200000	15.482327	33.586959
591.300000	15.471575	33.594628
591.400000	15.460789	33.602363
591.500000	15.449972	33.610167
591.600000	15.439124	33.618047
591.700000	15.428249	33.626004
591.800000	15.417346	33.634046
591.900000	15.406419	33.642177
592.000000	15.395469	33.650401
592.100000	15.384498	33.658721
592.200000	15.373508	33.667211
592.300000	15.362500	33.675955
592.400000	15.351476	33.684901
592.500000	15.340438	33.693999
592.600000	15.329388	33.703197
592.700000	15.318328	33.712441
592.800000	15.307259	33.721680
592.900000	15.296184	33.730861
593.000000	15.285103	33.739932
593.100000	15.274019	33.748839
593.200000	15.262934	33.757532
593.300000	15.251849	33.765966
593.400000	15.240766	33.774168
593.500000	15.229687	33.782183
593.600000	15.218614	33.790053
593.700000	15.207549	33.797819
593.800000	15.196493	33.805525
593.900000	15.185448	33.813212
594.000000	15.174416	33.820922
594.100000	15.163398	33.828699
594.200000	15.152397	33.836583
594.300000	15.141414	33.844617
594.400000	15.130452	33.852844
594.500000	15.119511	33.861305
594.600000	15.108594	33.870087
594.700000	15.097703	33.879220
594.800000	15.086838	33.888625
594.900000	15.076003	33.898219
595.000000	15.065198	33.907924
595.100000	15.054427	33.917658
595.200000	15.043689	33.927339
595.300000	15.032988	33.936887
595.400000	15.022325	33.946223
595.500000	15.011701	33.955263
595.600000	15.001119	33.963929
595.700000	14.990569	33.972240
595.800000	14.980032	33.980283
595.900000	14.969509	33.988105
596.000000	14.959000	33.995751
596.100000	14.948505	34.003269
596.200000	14.938023	34.010707
596.300000	14.927556	34.018111
596.400000	14.917103	34.025529
596.500000	14.906664	34.033006
596.600000	14.896239	34.040591
596.700000	14.885828	34.048329
596.800000	14.875432	34.056270
596.900000	14.865049	34.064459
597.000000	14.854682	34.072960
597.100000	14.844328	34.081758
597.200000	14.833989	34.090786
597.300000	14.823664	34.099977
597.400000	14.813354	34.109266
597.500000	14.803058	34.118585
597.600000	14.792777	34.127868
597.700000	14.782511	34.137048
597.800000	14.772259	34.146058
597.900000	14.762022	34.154834
598.000000	14.751800	34.163305
598.100000	14.741592	34.171461
598.200000	14.731400	34.179406
598.300000	14.721222	34.187174
598.400000	14.711059	34.194792
598.500000	14.700912	34.202288
598.600000	14.690779	34.209693
598.700000	14.680661	34.217031
598.800000	14.670559	34.224331
598.900000	14.660472	34.231623
599.000000	14.650400	34.238934
599.100000	14.640343	34.246290
599.200000	14.630302	34.253721
599.300000	14.620276	34.261254
599.400000	14.610265	34.268914
599.500000	14.600270	34.276663
599.600000	14.590290	34.284474
599.700000	14.580326	34.292335
599.800000	14.570378	34.300233
599.900000	14.560445	34.308157
600.000000	14.550528	34.316094
600.100000	14.540627	34.324032
600.200000	14.530741	34.331959
600.300000	14.520871	34.339862
600.400000	14.511017	34.347730
600.500000	14.501179	34.355551
600.600000	14.491370	34.363311
600.700000	14.481607	34.371001
600.800000	14.471889	34.378635
600.900000	14.462214	34.386221
601.000000	14.452580	34.393767
601.100000	14.442985	34.401280
601.200000	14.433427	34.408769
601.300000	14.423904	34.416241
601.400000	14.414414	34.423704
601.500000	14.404954	34.431164
601.600000	14.395524	34.438630
601.700000	14.386121	34.446109
601.800000	14.376742	34.453608
601.900000	14.367386	34.461137
602.000000	14.358051	34.468700
602.100000	14.348736	34.476256
602.200000	14.339437	34.483774
602.300000	14.330152	34.491265
602.400000	14.320881	34.498746
602.500000	14.311621	34.506231
602.600000	14.302369	34.513734
602.700000	14.293125	34.521271
602.800000	14.283885	34.528855
602.900000	14.274648	34.536502
603.000000	14.265412	34.544226
603.100000	14.256175	34.552042
603.200000	14.246935	34.559964
603.300000	14.237689	34.568008
603.400000	14.228437	34.576237
603.500000	14.219175	34.584732
603.600000	14.209902	34.593438
603.700000	14.200616	34.602297
603.800000	14.191314	34.611253
603.900000	14.181996	34.620247
604.000000	14.172658	34.629223
604.100000	14.163299	34.638122
604.200000	14.153917	34.646889
604.300000	14.144510	34.655463
604.400000	14.135076	34.663789
604.500000	14.125612	34.671811
604.600000	14.116117	34.679540
604.700000	14.106589	34.687033
604.800000	14.097026	34.694329
604.900000	14.087425	34.701468
605.000000	14.077786	34.708489
605.100000	14.068105	34.715433
605.200000	14.058380	34.722337
605.300000	14.048611	34.729241
605.400000	14.038794	34.736184
605.500000	14.028928	34.743206
605.600000	14.019011	34.750348
605.700000	14.009041	34.757646
605.800000	13.999015	34.765142
605.900000	13.988885	34.772874
606.000000	13.978626	34.780905
606.100000	13.968244	34.789212
606.200000	13.957746	34.797738
606.300000	13.947139	34.806425
606.400000	13.936431	34.815215
606.500000	13.925629	34.824051
606.600000	13.914739	34.832873
606.700000	13.903769	34.841625
606.800000	13.892726	34.850248
606.900000	13.881617	34.858686
607.000000	13.870449	34.866878
607.100000	13.859230	34.874773
607.200000	13.847966	34.882415
607.300000	13.836665	34.889863
607.400000	13.825333	34.897147
607.500000	13.813978	34.904298
607.600000	13.802608	34.911347
607.700000	13.791228	34.918327
607.800000	13.779846	34.925267
607.900000	13.768470	34.932200
608.000000	13.757106	34.939157
608.100000	13.745762	34.946168
608.200000	13.734444	34.953266
608.300000	13.723160	34.960481
608.400000	13.711918	34.967846
608.500000	13.700723	34.975392
608.600000	13.689583	34.983180
608.700000	13.678506	34.991194
608.800000	13.667498	34.999380
608.900000	13.656566	35.007689
609.000000	13.645719	35.016068
609.100000	13.634962	35.024465
609.200000	13.624303	35.032831
609.300000	13.613749	35.041110
609.400000	13.603307	35.049254
609.500000	13.592984	35.057211
609.600000	13.582788	35.064929
609.700000	13.572725	35.072357
609.800000	13.562803	35.079456
609.900000	13.553029	35.086269
610.000000	13.543410	35.092838
610.100000	13.533953	35.099203
610.200000	13.524664	35.105405
610.300000	13.515552	35.111481
610.400000	13.506624	35.117474
610.500000	13.497882	35.123422
610.600000	13.489245	35.129366
610.700000	13.480675	35.135345
610.800000	13.472172	35.141400
610.900000	13.463734	35.147569
611.000000	13.455360	35.153894
611.100000	13.447050	35.160414
611.200000	13.438802	35.167168
611.300000	13.430615	35.174198
611.400000	13.422488	35.181552
611.500000	13.414420	35.189257
611.600000	13.406410	35.197260
611.700000	13.398456	35.205510
611.800000	13.390558	35.213952
611.900000	13.382714	35.222535
612.000000	13.374924	35.231208
612.100000	13.367186	35.239916
612.200000	13.359500	35.248608
612.300000	13.351863	35.257230
612.400000	13.344276	35.265731
612.500000	13.336736	35.274058
612.600000	13.329244	35.282201
612.700000	13.321797	35.290296
612.800000	13.314395	35.298357
612.900000	13.307036	35.306384
613.000000	13.299720	35.314379
613.100000	13.292445	35.322344
613.200000	13.285210	35.330279
613.300000	13.278015	35.338185
613.400000	13.270858	35.346063
613.500000	13.263737	35.353915
613.600000	13.256653	35.361742
613.700000	13.249603	35.369543
613.800000	13.242587	35.377321
613.900000	13.235604	35.385073
614.000000	13.228652	35.392795
614.100000	13.221731	35.400488
614.200000	13.214839	35.408153
614.300000	13.207975	35.415792
614.400000	13.201139	35.423407
614.500000	13.194328	35.431000
614.600000	13.187542	35.438571
614.700000	13.180781	35.446124
614.800000	13.174042	35.453660
614.900000	13.167324	35.461178
615.000000	13.160628	35.468683
615.100000	13.153950	35.476175
615.200000	13.147292	35.483652
615.300000	13.140650	35.491102
615.400000	13.134025	35.498527
615.500000	13.127414	35.505928
615.600000	13.120818	35.513310
615.700000	13.114235	35.520676
615.800000	13.107663	35.528028
615.900000	13.101103	35.535368
616.000000	13.094552	35.542702
616.100000	13.088009	35.550030
616.200000	13.081474	35.557357
616.300000	13.074945	35.564684
616.400000	13.068422	35.572017
616.500000	13.061902	35.579356
616.600000	13.055386	35.586718
616.700000	13.048872	35.594117
616.800000	13.042358	35.601543
616.900000	13.035845	35.608985
617.000000	13.029330	35.616431
617.100000	13.022813	35.623871
617.200000	13.016292	35.631296
617.300000	13.009766	35.638691
617.400000	13.003235	35.646049
617.500000	12.996702	35.653356
617.600000	12.990193	35.660603
617.700000	12.983711	35.667778
617.800000	12.977257	35.674871
617.900000	12.970830	35.681871
618.000000	12.964429	35.688741
618.100000	12.958053	35.695475
618.200000	12.951703	35.702094
618.300000	12.945377	35.708623
618.400000	12.939075	35.715084
618.500000	12.932797	35.721499
618.600000	12.926541	35.727892
618.700000	12.920308	35.734285
618.800000	12.914097	35.740701
618.900000	12.907907	35.747163
619.000000	12.901737	35.753693
619.100000	12.895588	35.760314
619.200000	12.889459	35.767050
619.300000	12.883348	35.773922
619.400000	12.877256	35.780954
619.500000	12.871182	35.788199
619.600000	12.865126	35.795706
619.700000	12.859086	35.803431
619.800000	12.853062	35.811322
619.900000	12.847055	35.819334
620.000000	12.841063	35.827415
620.100000	12.835085	35.835520
620.200000	12.829121	35.843598
620.300000	12.823171	35.851602
620.400000	12.817235	35.859481
620.500000	12.811310	35.867190
620.600000	12.805398	35.874678
620.700000	12.799497	35.881897
620.800000	12.793606	35.888827
620.900000	12.787726	35.895528
621.000000	12.781856	35.902032
621.100000	12.775995	35.908372
621.200000	12.770143	35.914578
621.300000	12.764299	35.920685
621.400000	12.758462	35.926721
621.500000	12.752632	35.932718
621.600000	12.746809	35.938709
621.700000	12.740992	35.944727
621.800000	12.735180	35.950800
621.900000	12.729373	35.956962
622.000000	12.723570	35.963246
622.100000	12.717771	35.969680
622.200000	12.711975	35.976298
622.300000	12.706182	35.983131
622.400000	12.700390	35.990215
622.500000	12.694601	35.997554
622.600000	12.688812	36.005111
622.700000	12.683024	36.012846
622.800000	12.677235	36.020721
622.900000	12.671446	36.028698
623.000000	12.665656	36.036739
623.100000	12.659864	36.044806
623.200000	12.654069	36.052858
623.300000	12.648272	36.060859
623.400000	12.642471	36.068770
623.500000	12.636666	36.076551
623.600000	12.630857	36.084166
623.700000	12.625043	36.091625
623.800000	12.619223	36.099012
623.900000	12.613397	36.106340
624.000000	12.607565	36.113612
624.100000	12.601725	36.120838
624.200000	12.595877	36.128023
624.300000	12.590021	36.135175
624.400000	12.584156	36.142303
624.500000	12.578282	36.149410
624.600000	12.572397	36.156506
624.700000	12.566502	36.163596
624.800000	12.560596	36.170689
624.900000	12.554679	36.177790
625.000000	12.548749	36.184907
625.100000	12.542806	36.192017
625.200000	12.536850	36.199056
625.300000	12.530881	36.206036
625.400000	12.524897	36.212977
625.500000	12.518898	36.219892
625.600000	12.512883	36.226799
625.700000	12.506853	36.233714
625.800000	12.500806	36.240655
625.900000	12.494746	36.247637
626.000000	12.488679	36.254678
626.100000	12.482607	36.261793
626.200000	12.476529	36.269002
626.300000	12.470445	36.276317
626.400000	12.464356	36.283758
626.500000	12.458262	36.291357
626.600000	12.452162	36.299225
626.700000	12.446057	36.307333
626.800000	12.439948	36.315624
626.900000	12.433833	36.324042
627.000000	12.427714	36.332533
627.100000	12.421591	36.341038
627.200000	12.415463	36.349503
627.300000	12.409332	36.357872
627.400000	12.403196	36.366088
627.500000	12.397057	36.374095
627.600000	12.390914	36.381838
627.700000	12.384767	36.389261
627.800000	12.378618	36.396420
627.900000	12.372465	36.403400
628.000000	12.366309	36.410223
628.100000	12.360150	36.416906
628.200000	12.353989	36.423470
628.300000	12.347825	36.429934
628.400000	12.341659	36.436319
628.500000	12.335491	36.442642
628.600000	12.329320	36.448924
628.700000	12.323148	36.455185
628.800000	12.316974	36.461444
628.900000	12.310798	36.467722
629.000000	12.304621	36.474035
629.100000	12.298443	36.480406
629.200000	12.292264	36.486853
629.300000	12.286084	36.493375
629.400000	12.279903	36.499876
629.500000	12.273721	36.506350
629.600000	12.267539	36.512805
629.700000	12.261356	36.519250
629.800000	12.255174	36.525693
629.900000	12.248991	36.532144
630.000000	12.242809	36.538612
630.100000	12.236627	36.545103
630.200000	12.230446	36.551629
630.300000	12.224265	36.558197
630.400000	12.218085	36.564816
630.500000	12.211905	36.571494
630.600000	12.205727	36.578241
630.700000	12.199551	36.585067
630.800000	12.193375	36.591978
630.900000	12.187202	36.599049
631.000000	12.181030	36.606295
631.100000	12.174860	36.613680
631.200000	12.168692	36.621172
631.300000	12.162526	36.628738
631.400000	12.156363	36.636344
631.500000	12.150202	36.643957
631.600000	12.144044	36.651542
631.700000	12.137888	36.659068
631.800000	12.131736	36.666499
631.900000	12.125587	36.673802
632.000000	12.119441	36.680946
632.100000	12.113299	36.687895
632.200000	12.107160	36.694617
632.300000	12.101026	36.701112
632.400000	12.094895	36.707409
632.500000	12.088768	36.713540
632.600000	12.082645	36.719535
632.700000	12.076527	36.725426
632.800000	12.070414	36.731242
632.900000	12.064305	36.737016
633.000000	12.058201	36.742779
633.100000	12.052103	36.748562
633.200000	12.046009	36.754395
633.300000	12.039921	36.760309
633.400000	12.033838	36.766336
633.500000	12.027761	36.772506
633.600000	12.021690	36.778851
633.700000	12.015625	36.785403
633.800000	12.009566	36.792190
633.900000	12.003514	36.799265
634.000000	11.997464	36.806650
634.100000	11.991392	36.814298
634.200000	11.985293	36.822165
634.300000	11.979166	36.830205
634.400000	11.973014	36.838373
634.500000	11.966838	36.846622
634.600000	11.960639	36.854909
634.700000	11.954417	36.863188
634.800000	11.948175	36.871411
634.900000	11.941913	36.879535
635.000000	11.935632	36.887515
635.100000	11.929333	36.895306
635.200000	11.923018	36.903025
635.300000	11.916687	36.910748
635.400000	11.910343	36.918464
635.500000	11.903985	36.926160
635.600000	11.897615	36.933827
635.700000	11.891234	36.941454
635.800000	11.884844	36.949030
635.900000	11.878445	36.956544
636.000000	11.872039	36.963987
636.100000	11.865626	36.971344
636.200000	11.859208	36.978609
636.300000	11.852786	36.985769
636.400000	11.846361	36.992812
636.500000	11.839934	36.999731
636.600000	11.833506	37.006534
636.700000	11.827079	37.013231
636.800000	11.820654	37.019835
636.900000	11.814231	37.026357
637.000000	11.807811	37.032808
637.100000	11.801397	37.039200
637.200000	11.794989	37.045547
637.300000	11.788588	37.051857
637.400000	11.782195	37.058144
637.500000	11.775811	37.064418
637.600000	11.769439	37.070691
637.700000	11.763077	37.076977
637.800000	11.756729	37.083284
637.900000	11.750394	37.089626
638.000000	11.744075	37.096015
638.100000	11.737772	37.102413
638.200000	11.731486	37.108779
638.300000	11.725218	37.115116
638.400000	11.718970	37.121432
638.500000	11.712742	37.127737
638.600000	11.706537	37.134037
638.700000	11.700354	37.140338
638.800000	11.694196	37.146650
638.900000	11.688062	37.152980
639.000000	11.681955	37.159334
639.100000	11.675875	37.165721
639.200000	11.669824	37.172148
639.300000	11.663802	37.178623
639.400000	11.657812	37.185153
639.500000	11.651853	37.191745
639.600000	11.645927	37.198408
639.700000	11.640035	37.205143
639.800000	11.634179	37.211945
639.900000	11.628359	37.218806
640.000000	11.622577	37.225721
640.100000	11.616833	37.232683
640.200000	11.611129	37.239686
640.300000	11.605466	37.246723
640.400000	11.599845	37.253788
640.500000	11.594267	37.260875
640.600000	11.588734	37.267976
640.700000	11.583246	37.275086
640.800000	11.577805	37.282198
640.900000	11.572411	37.289306
641.000000	11.567066	37.296403
641.100000	11.561771	37.303501
641.200000	11.556527	37.310641
641.300000	11.551335	37.317816
641.400000	11.546196	37.325020
641.500000	11.541112	37.332244
641.600000	11.536084	37.339481
641.700000	11.531112	37.346722
641.800000	11.526198	37.353959
641.900000	11.521343	37.361185
642.000000	11.516548	37.368391
642.100000	11.511814	37.375569
642.200000	11.507142	37.382711
642.300000	11.502534	37.389810
642.400000	11.497987	37.396857
642.500000	11.493469	37.403841
642.600000	11.488975	37.410744
642.700000	11.484504	37.417579
642.800000	11.480056	37.424359
642.900000	11.475630	37.431099
643.000000	11.471228	37.437812
643.100000	11.466847	37.444509
643.200000	11.462489	37.451207
643.300000	11.458153	37.457919
643.400000	11.453839	37.464657
643.500000	11.449547	37.471435
643.600000	11.445275	37.478268
643.700000	11.441025	37.485168
643.800000	11.436796	37.492149
643.900000	11.432588	37.499225
644.000000	11.428400	37.506453
644.100000	11.424232	37.513902
644.200000	11.420085	37.521527
644.300000	11.415958	37.529282
644.400000	11.411850	37.537122
644.500000	11.407762	37.544997
644.600000	11.403694	37.552862
644.700000	11.399644	37.560671
644.800000	11.395614	37.568376
644.900000	11.391602	37.575931
645.000000	11.387608	37.583289
645.100000	11.383633	37.590402
645.200000	11.379677	37.597225
645.300000	11.375738	37.603720
645.400000	11.371816	37.609974
645.500000	11.367913	37.616039
645.600000	11.364026	37.621935
645.700000	11.360157	37.627681
645.800000	11.356304	37.633297
645.900000	11.352469	37.638803
646.000000	11.348650	37.644217
646.100000	11.344847	37.649558
646.200000	11.341060	37.654848
646.300000	11.337289	37.660106
646.400000	11.333533	37.665349
646.500000	11.329794	37.670600
646.600000	11.326069	37.675875
646.700000	11.322360	37.681197
646.800000	11.318665	37.686582
646.900000	11.314985	37.692052
647.000000	11.311320	37.697626
647.100000	11.307668	37.703322
647.200000	11.304031	37.709093
647.300000	11.300408	37.714899
647.400000	11.296798	37.720735
647.500000	11.293202	37.726602
647.600000	11.289619	37.732497
647.700000	11.286049	37.738417
647.800000	11.282491	37.744363
647.900000	11.278947	37.750330
648.000000	11.275415	37.756318
648.100000	11.271895	37.762325
648.200000	11.268387	37.768348
648.300000	11.264891	37.774387
648.400000	11.261406	37.780439
648.500000	11.257933	37.786502
648.600000	11.254471	37.792575
648.700000	11.251020	37.798656
648.800000	11.247580	37.804742
648.900000	11.244151	37.810852
649.000000	11.240732	37.816992
649.100000	11.237323	37.823160
649.200000	11.233924	37.829351
649.300000	11.230534	37.835563
649.400000	11.227155	37.841792
649.500000	11.223784	37.848033
649.600000	11.220423	37.854284
649.700000	11.217071	37.860541
649.800000	11.213728	37.866800
649.900000	11.210393	37.873058
650.000000	11.207066	37.879312
650.100000	11.203748	37.885558
650.200000	11.200437	37.891792
650.300000	11.197134	37.898011
650.400000	11.193839	37.904210
650.500000	11.190551	37.910397
650.600000	11.187271	37.916580
650.700000	11.183997	37.922760
650.800000	11.180730	37.928937
650.900000	11.177469	37.935113
651.000000	11.174215	37.941283
651.100000	11.170967	37.947451
651.200000	11.167724	37.953614
651.300000	11.164488	37.959774
651.400000	11.161257	37.965930
651.500000	11.158031	37.972082
651.600000	11.154810	37.978230
651.700000	11.151594	37.984373
651.800000	11.148383	37.990512
651.900000	11.145176	37.996645
652.000000	11.141974	38.002774
652.100000	11.138775	38.008890
652.200000	11.135581	38.014955
652.300000	11.132390	38.020973
652.400000	11.129203	38.026952
652.500000	11.126019	38.032905
652.600000	11.122838	38.038843
652.700000	11.119659	38.044775
652.800000	11.116484	38.050713
652.900000	11.113311	38.056669
653.000000	11.110140	38.062652
653.100000	11.106971	38.068675
653.200000	11.103804	38.074747
653.300000	11.100638	38.080880
653.400000	11.097474	38.087085
653.500000	11.094311	38.093371
653.600000	11.091150	38.099751
653.700000	11.087989	38.106237
653.800000	11.084828	38.112881
653.900000	11.081668	38.119738
654.000000	11.078508	38.126770
654.100000	11.075349	38.133943
654.200000	11.072189	38.141220
654.300000	11.069028	38.148563
654.400000	11.065867	38.155939
654.500000	11.062705	38.163311
654.600000	11.059542	38.170642
654.700000	11.056378	38.177894
654.800000	11.053213	38.185035
654.900000	11.050045	38.192025
655.000000	11.046876	38.198829
655.100000	11.043705	38.205412
655.200000	11.040532	38.211744
655.300000	11.037356	38.217846
655.400000	11.034178	38.223750
655.500000	11.030997	38.229485
655.600000	11.027812	38.235083
655.700000	11.024625	38.240569
655.800000	11.021433	38.245978
655.900000	11.018239	38.251335
656.000000	11.015040	38.256673
656.100000	11.011837	38.262019
656.200000	11.008630	38.267405
656.300000	11.005419	38.272860
656.400000	11.002203	38.278412
656.500000	10.998982	38.284093
656.600000	10.995767	38.289931
656.700000	10.992560	38.295957
656.800000	10.989361	38.302199
656.900000	10.986170	38.308687
657.000000	10.982987	38.315515
657.100000	10.979812	38.322734
657.200000	10.976645	38.330279
657.300000	10.973485	38.338088
657.400000	10.970333	38.346095
657.500000	10.967188	38.354236
657.600000	10.964051	38.362446
657.700000	10.960921	38.370663
657.800000	10.957799	38.378821
657.900000	10.954683	38.386856
658.000000	10.951575	38.394705
658.100000	10.948474	38.402302
658.200000	10.945379	38.409583
658.300000	10.942291	38.416612
658.400000	10.939210	38.423541
658.500000	10.936136	38.430377
658.600000	10.933068	38.437123
658.700000	10.930007	38.443787
658.800000	10.926951	38.450369
658.900000	10.923903	38.456877
659.000000	10.920860	38.463314
659.100000	10.917823	38.469685
659.200000	10.914793	38.475995
659.300000	10.911768	38.482248
659.400000	10.908749	38.488449
659.500000	10.905736	38.494602
659.600000	10.902729	38.500712
659.700000	10.899727	38.506785
659.800000	10.896731	38.512819
659.900000	10.893740	38.518758
660.000000	10.890754	38.524586
660.100000	10.887774	38.530317
660.200000	10.884798	38.535967
660.300000	10.881828	38.541549
660.400000	10.878863	38.547077
660.500000	10.875902	38.552566
660.600000	10.872947	38.558031
660.700000	10.869995	38.563484
660.800000	10.867049	38.568940
660.900000	10.864107	38.574414
661.000000	10.861170	38.579919
661.100000	10.858236	38.585471
661.200000	10.855307	38.591082
661.300000	10.852383	38.596767
661.400000	10.849462	38.602542
661.500000	10.846545	38.608419
661.600000	10.843632	38.614416
661.700000	10.840723	38.620591
661.800000	10.837818	38.626934
661.900000	10.834916	38.633414
662.000000	10.832018	38.640002
662.100000	10.829124	38.646668
662.200000	10.826232	38.653382
662.300000	10.823344	38.660116
662.400000	10.820459	38.666838
662.500000	10.817577	38.673520
662.600000	10.814699	38.680131
662.700000	10.811823	38.686644
662.800000	10.808950	38.693027
662.900000	10.806080	38.699249
663.000000	10.803212	38.705284
663.100000	10.800347	38.711101
663.200000	10.797485	38.716686
663.300000	10.794624	38.722103
663.400000	10.791767	38.727373
663.500000	10.788911	38.732512
663.600000	10.786058	38.737535
663.700000	10.783206	38.742456
663.800000	10.780357	38.747291
663.900000	10.777509	38.752056
664.000000	10.774663	38.756765
664.100000	10.771819	38.761433
664.200000	10.768977	38.766076
664.300000	10.766136	38.770708
664.400000	10.763296	38.775344
664.500000	10.760458	38.780001
664.600000	10.757621	38.784691
664.700000	10.754785	38.789433
664.800000	10.751950	38.794239
664.900000	10.749116	38.799126
665.000000	10.746284	38.804108
665.100000	10.743452	38.809201
665.200000	10.740620	38.814419
665.300000	10.737790	38.819735
665.400000	10.734959	38.825107
665.500000	10.732130	38.830534
665.600000	10.729300	38.836014
665.700000	10.726471	38.841544
665.800000	10.723643	38.847125
665.900000	10.720814	38.852753
666.000000	10.717985	38.858426
666.100000	10.715157	38.864144
666.200000	10.712328	38.869904
666.300000	10.709498	38.875704
666.400000	10.706669	38.881543
666.500000	10.703839	38.887418
666.600000	10.701009	38.893329
666.700000	10.698178	38.899273
666.800000	10.695346	38.905248
666.900000	10.692514	38.911254
667.000000	10.689680	38.917289
667.100000	10.686846	38.923407
667.200000	10.684011	38.929616
667.300000	10.681174	38.935904
667.400000	10.678337	38.942259
667.500000	10.675498	38.948671
667.600000	10.672657	38.955127
667.700000	10.669816	38.961617
667.800000	10.666972	38.968128
667.900000	10.664127	38.974650
668.000000	10.661281	38.981170
668.100000	10.658432	38.987676
668.200000	10.655582	38.994159
668.300000	10.652729	39.000605
668.400000	10.649874	39.007005
668.500000	10.647018	39.013345
668.600000	10.644159	39.019623
668.700000	10.641297	39.025892
668.800000	10.638434	39.032156
668.900000	10.635567	39.038415
669.000000	10.632698	39.044665
669.100000	10.629827	39.050903
669.200000	10.626952	39.057127
669.300000	10.624075	39.063333
669.400000	10.621194	39.069518
669.500000	10.618311	39.075679
669.600000	10.615424	39.081815
669.700000	10.612535	39.087921
669.800000	10.609642	39.093995
669.900000	10.606745	39.100034
670.000000	10.603845	39.106035
670.100000	10.600942	39.111995
670.200000	10.598034	39.117911
670.300000	10.595123	39.123767
670.400000	10.592208	39.129556
670.500000	10.589290	39.135283
670.600000	10.586367	39.140960
670.700000	10.583440	39.146595
670.800000	10.580509	39.152195
670.900000	10.577573	39.157768
671.000000	10.574633	39.163324
671.100000	10.571689	39.168872
671.200000	10.568740	39.174419
671.300000	10.565787	39.179972
671.400000	10.562829	39.185543
671.500000	10.559866	39.191138
671.600000	10.556898	39.196767
