Dividing Wavelength (nm)	Blue Motor Position (mm)	Red Motor Position (mm)	
426.800000	32.364615	20.860131
426.900000	32.356330	20.868504
427.000000	32.346431	20.878509
427.100000	32.333466	20.891613
427.200000	32.315980	20.909285
427.300000	32.286556	20.939024
427.400000	32.207719	21.018703
427.500000	32.181729	21.044970
427.600000	32.164633	21.062249
427.700000	32.152078	21.074938
427.800000	32.142431	21.084688
427.900000	32.134057	21.093151
428.000000	32.125325	21.101977
428.100000	32.114601	21.112815
428.200000	32.100251	21.127318
428.300000	32.080349	21.147433
428.400000	32.056179	21.171861
428.500000	32.031029	21.197280
428.600000	32.008187	21.220366
428.700000	31.990174	21.238571
428.800000	31.975097	21.253809
428.900000	31.961725	21.267324
429.000000	31.949116	21.280067
429.100000	31.936327	21.292993
429.200000	31.922415	21.307054
429.300000	31.906439	21.323200
429.400000	31.886514	21.343338
429.500000	31.860835	21.369291
429.600000	31.833587	21.396830
429.700000	31.809376	21.421300
429.800000	31.791801	21.439063
429.900000	31.777631	21.453384
430.000000	31.765442	21.465703
430.100000	31.754538	21.476724
430.200000	31.744220	21.487152
430.300000	31.733789	21.497694
430.400000	31.722548	21.509055
430.500000	31.709797	21.521942
430.600000	31.694808	21.537091
430.700000	31.676979	21.555111
430.800000	31.657059	21.575244
430.900000	31.636056	21.596471
431.000000	31.614976	21.617776
431.100000	31.594737	21.638231
431.200000	31.574405	21.658780
431.300000	31.553835	21.679570
431.400000	31.533539	21.700083
431.500000	31.514033	21.719797
431.600000	31.495846	21.738178
431.700000	31.479494	21.754705
431.800000	31.464427	21.769933
431.900000	31.449813	21.784703
432.000000	31.434823	21.799853
432.100000	31.418626	21.816223
432.200000	31.400391	21.834653
432.300000	31.377637	21.857650
432.400000	31.350963	21.884609
432.500000	31.324465	21.911390
432.600000	31.302239	21.933853
432.700000	31.285440	21.950831
432.800000	31.270782	21.965646
432.900000	31.257659	21.978909
433.000000	31.245511	21.991187
433.100000	31.233776	22.003047
433.200000	31.221894	22.015056
433.300000	31.209306	22.027779
433.400000	31.195547	22.041685
433.500000	31.181527	22.055854
433.600000	31.167427	22.070105
433.700000	31.153002	22.084684
433.800000	31.138009	22.099837
433.900000	31.122202	22.115813
434.000000	31.105338	22.132857
434.100000	31.086669	22.151725
434.200000	31.065330	22.173292
434.300000	31.042706	22.196158
434.400000	31.020304	22.218799
434.500000	30.999632	22.239692
434.600000	30.980637	22.258890
434.700000	30.962315	22.277407
434.800000	30.944606	22.295306
434.900000	30.927451	22.312644
435.000000	30.910788	22.329485
435.100000	30.894638	22.345807
435.200000	30.879756	22.360848
435.300000	30.865840	22.374913
435.400000	30.852244	22.388654
435.500000	30.838324	22.402723
435.600000	30.823432	22.417774
435.700000	30.806924	22.434458
435.800000	30.787510	22.454079
435.900000	30.763668	22.478176
436.000000	30.738142	22.503975
436.100000	30.714022	22.528352
436.200000	30.694145	22.548442
436.300000	30.677039	22.565730
436.400000	30.661387	22.581549
436.500000	30.646740	22.596353
436.600000	30.632648	22.610595
436.700000	30.618661	22.624732
436.800000	30.604329	22.639217
436.900000	30.589730	22.653972
437.000000	30.575878	22.667972
437.100000	30.562367	22.681627
437.200000	30.548700	22.695440
437.300000	30.534382	22.709911
437.400000	30.518915	22.725543
437.500000	30.501803	22.742838
437.600000	30.481108	22.763754
437.700000	30.456453	22.788672
437.800000	30.430988	22.814409
437.900000	30.407886	22.837758
438.000000	30.389406	22.856435
438.100000	30.373324	22.872689
438.200000	30.358709	22.887460
438.300000	30.344942	22.901374
438.400000	30.331398	22.915063
438.500000	30.317458	22.929152
438.600000	30.302498	22.944271
438.700000	30.286372	22.960570
438.800000	30.269705	22.977415
438.900000	30.252595	22.994707
439.000000	30.235126	23.012363
439.100000	30.217380	23.030298
439.200000	30.199441	23.048429
439.300000	30.180245	23.067830
439.400000	30.159734	23.088560
439.500000	30.139260	23.109253
439.600000	30.120176	23.128541
439.700000	30.103833	23.145058
439.800000	30.090778	23.158252
439.900000	30.079376	23.169776
440.000000	30.069211	23.180050
440.100000	30.059958	23.189402
440.200000	30.051292	23.198160
440.300000	30.042892	23.206650
440.400000	30.034431	23.215201
440.500000	30.025588	23.224139
440.600000	30.016038	23.233791
440.700000	30.005457	23.244485
440.800000	29.993640	23.256428
440.900000	29.981015	23.269188
441.000000	29.967628	23.282718
441.100000	29.953441	23.297056
441.200000	29.938417	23.312241
441.300000	29.922517	23.328311
441.400000	29.905703	23.345304
441.500000	29.887105	23.364101
441.600000	29.865101	23.386340
441.700000	29.841695	23.409996
441.800000	29.819127	23.432805
441.900000	29.799637	23.452503
442.000000	29.783315	23.468999
442.100000	29.768557	23.483915
442.200000	29.754862	23.497756
442.300000	29.741726	23.511032
442.400000	29.728648	23.524250
442.500000	29.715123	23.537919
442.600000	29.700651	23.552546
442.700000	29.685362	23.567998
442.800000	29.669781	23.583746
442.900000	29.653840	23.599857
443.000000	29.637472	23.616400
443.100000	29.620610	23.633442
443.200000	29.603184	23.651054
443.300000	29.584631	23.669805
443.400000	29.564530	23.690121
443.500000	29.543864	23.711008
443.600000	29.523650	23.731437
443.700000	29.504900	23.750388
443.800000	29.488184	23.767282
443.900000	29.472648	23.782984
444.000000	29.457927	23.797862
444.100000	29.443713	23.812228
444.200000	29.429694	23.826397
444.300000	29.415559	23.840683
444.400000	29.400998	23.855399
444.500000	29.386167	23.870389
444.600000	29.371459	23.885254
444.700000	29.356734	23.900136
444.800000	29.341845	23.915184
444.900000	29.326650	23.930541
445.000000	29.311004	23.946354
445.100000	29.294717	23.962815
445.200000	29.277240	23.980479
445.300000	29.258927	23.998988
445.400000	29.240393	24.017720
445.500000	29.222256	24.036050
445.600000	29.205133	24.053356
445.700000	29.189417	24.069240
445.800000	29.174627	24.084188
445.900000	29.160470	24.098496
446.000000	29.146687	24.112426
446.100000	29.133020	24.126239
446.200000	29.119210	24.140197
446.300000	29.104999	24.154560
446.400000	29.090229	24.169487
446.500000	29.075143	24.184734
446.600000	29.059850	24.200191
446.700000	29.044439	24.215766
446.800000	29.028997	24.231373
446.900000	29.013615	24.246920
447.000000	28.998377	24.262320
447.100000	28.983139	24.277721
447.200000	28.967833	24.293191
447.300000	28.952549	24.308638
447.400000	28.937379	24.323970
447.500000	28.922412	24.339097
447.600000	28.907740	24.353925
447.700000	28.893476	24.368342
447.800000	28.879764	24.382200
447.900000	28.866449	24.395657
448.000000	28.853329	24.408917
448.100000	28.840204	24.422183
448.200000	28.826871	24.435658
448.300000	28.813131	24.449545
448.400000	28.798781	24.464048
448.500000	28.783682	24.479308
448.600000	28.767976	24.495182
448.700000	28.751878	24.511452
448.800000	28.735600	24.527904
448.900000	28.719359	24.544318
449.000000	28.703369	24.560479
449.100000	28.687629	24.576387
449.200000	28.671828	24.592357
449.300000	28.656050	24.608303
449.400000	28.640392	24.624129
449.500000	28.624954	24.639731
449.600000	28.609832	24.655015
449.700000	28.595148	24.669856
449.800000	28.581169	24.683984
449.900000	28.567724	24.697573
450.000000	28.554522	24.710916
450.100000	28.541277	24.724302
450.200000	28.527700	24.738024
450.300000	28.513501	24.752375
450.400000	28.498387	24.767650
450.500000	28.481564	24.784653
450.600000	28.463293	24.803119
450.700000	28.444508	24.822105
450.800000	28.426145	24.840664
450.900000	28.409136	24.857854
451.000000	28.394340	24.872808
451.100000	28.381490	24.885796
451.200000	28.369954	24.897455
451.300000	28.359189	24.908335
451.400000	28.348647	24.918989
451.500000	28.337784	24.929968
451.600000	28.326055	24.941823
451.700000	28.312912	24.955106
451.800000	28.297764	24.970416
451.900000	28.277734	24.990660
452.000000	28.253851	25.014798
452.100000	28.229569	25.039339
452.200000	28.208343	25.060792
452.300000	28.192754	25.076547
452.400000	28.179649	25.089792
452.500000	28.167989	25.101577
452.600000	28.157431	25.112248
452.700000	28.147631	25.122152
452.800000	28.138246	25.131638
452.900000	28.128933	25.141050
453.000000	28.119347	25.150738
453.100000	28.109146	25.161048
453.200000	28.098001	25.172312
453.300000	28.086321	25.184117
453.400000	28.074422	25.196143
453.500000	28.062300	25.208395
453.600000	28.049952	25.220875
453.700000	28.037376	25.233585
453.800000	28.024568	25.246530
453.900000	28.011526	25.259711
454.000000	27.998243	25.273136
454.100000	27.984475	25.287051
454.200000	27.970205	25.301473
454.300000	27.955607	25.316227
454.400000	27.940854	25.331138
454.500000	27.926122	25.346027
454.600000	27.911584	25.360720
454.700000	27.897416	25.375040
454.800000	27.883754	25.388848
454.900000	27.870455	25.402289
455.000000	27.857308	25.415576
455.100000	27.844102	25.428923
455.200000	27.830625	25.442544
455.300000	27.816666	25.456652
455.400000	27.802012	25.471463
455.500000	27.786232	25.487411
455.600000	27.769214	25.504611
455.700000	27.751539	25.522475
455.800000	27.733796	25.540407
455.900000	27.716573	25.557814
456.000000	27.700460	25.574099
456.100000	27.685466	25.589253
456.200000	27.671062	25.603811
456.300000	27.657114	25.617908
456.400000	27.643491	25.631677
456.500000	27.630060	25.645251
456.600000	27.616687	25.658767
456.700000	27.603239	25.672358
456.800000	27.589772	25.685969
456.900000	27.576591	25.699291
457.000000	27.563583	25.712438
457.100000	27.550617	25.725542
457.200000	27.537560	25.738739
457.300000	27.524281	25.752160
457.400000	27.510649	25.765937
457.500000	27.496526	25.780211
457.600000	27.481740	25.795155
457.700000	27.466423	25.810636
457.800000	27.450798	25.826427
457.900000	27.435087	25.842306
458.000000	27.419513	25.858047
458.100000	27.404299	25.873423
458.200000	27.389569	25.888310
458.300000	27.375131	25.902903
458.400000	27.360887	25.917299
458.500000	27.346757	25.931580
458.600000	27.332656	25.945831
458.700000	27.318502	25.960136
458.800000	27.304211	25.974580
458.900000	27.289686	25.989260
459.000000	27.274907	26.004197
459.100000	27.260001	26.019262
459.200000	27.245099	26.034323
459.300000	27.230334	26.049246
459.400000	27.215838	26.063897
459.500000	27.201741	26.078144
459.600000	27.188149	26.091882
459.700000	27.174991	26.105180
459.800000	27.162131	26.118177
459.900000	27.149432	26.131012
460.000000	27.136759	26.143820
460.100000	27.123974	26.156742
460.200000	27.110941	26.169914
460.300000	27.097525	26.183473
460.400000	27.083731	26.197415
460.500000	27.069667	26.211629
460.600000	27.055418	26.226030
460.700000	27.041073	26.240528
460.800000	27.026719	26.255036
460.900000	27.012443	26.269464
461.000000	26.998331	26.283727
461.100000	26.984348	26.297859
461.200000	26.970425	26.311931
461.300000	26.956542	26.325962
461.400000	26.942682	26.339970
461.500000	26.928825	26.353975
461.600000	26.914952	26.367996
461.700000	26.901045	26.382052
461.800000	26.887066	26.396180
461.900000	26.873010	26.410386
462.000000	26.858923	26.424624
462.100000	26.844852	26.438845
462.200000	26.830842	26.453005
462.300000	26.816940	26.467055
462.400000	26.803190	26.480952
462.500000	26.789609	26.494678
462.600000	26.776140	26.508291
462.700000	26.762770	26.521804
462.800000	26.749490	26.535225
462.900000	26.736289	26.548567
463.000000	26.723157	26.561840
463.100000	26.710084	26.575052
463.200000	26.697067	26.588208
463.300000	26.684255	26.601157
463.400000	26.671639	26.613908
463.500000	26.659123	26.626558
463.600000	26.646610	26.639204
463.700000	26.634002	26.651947
463.800000	26.621202	26.664884
463.900000	26.608113	26.678112
464.000000	26.594633	26.691736
464.100000	26.580682	26.705836
464.200000	26.566372	26.720299
464.300000	26.551839	26.734987
464.400000	26.537221	26.749761
464.500000	26.522656	26.764482
464.600000	26.508280	26.779012
464.700000	26.494178	26.793264
464.800000	26.480007	26.807587
464.900000	26.465788	26.821957
465.000000	26.451649	26.836247
465.100000	26.437718	26.850327
465.200000	26.424126	26.864064
465.300000	26.411000	26.877331
465.400000	26.398473	26.889991
465.500000	26.386776	26.901813
465.600000	26.375825	26.912881
465.700000	26.365371	26.923447
465.800000	26.355166	26.933761
465.900000	26.344962	26.944074
466.000000	26.334511	26.954636
466.100000	26.323565	26.965699
466.200000	26.311875	26.977514
466.300000	26.299191	26.990334
466.400000	26.284747	27.004932
466.500000	26.268613	27.021238
466.600000	26.251578	27.038455
466.700000	26.234429	27.055787
466.800000	26.217952	27.072440
466.900000	26.202935	27.087618
467.000000	26.189672	27.101022
467.100000	26.177351	27.113475
467.200000	26.165722	27.125228
467.300000	26.154564	27.136505
467.400000	26.143656	27.147530
467.500000	26.132777	27.158525
467.600000	26.121707	27.169713
467.700000	26.110225	27.181318
467.800000	26.098112	27.193560
467.900000	26.085417	27.206391
468.000000	26.072328	27.219620
468.100000	26.058963	27.233127
468.200000	26.045444	27.246791
468.300000	26.031888	27.260491
468.400000	26.018416	27.274107
468.500000	26.005146	27.287519
468.600000	25.992090	27.300714
468.700000	25.978926	27.314019
468.800000	25.965716	27.327370
468.900000	25.952569	27.340658
469.000000	25.939594	27.353771
469.100000	25.926901	27.366600
469.200000	25.914597	27.379035
469.300000	25.902792	27.390966
469.400000	25.891588	27.402290
469.500000	25.880953	27.413038
469.600000	25.870757	27.423343
469.700000	25.860869	27.433337
469.800000	25.851159	27.443151
469.900000	25.841494	27.452919
470.000000	25.831745	27.462772
470.100000	25.821780	27.472843
470.200000	25.811467	27.483267
470.300000	25.800677	27.494172
470.400000	25.789307	27.505663
470.500000	25.777433	27.517664
470.600000	25.765195	27.530033
470.700000	25.752732	27.542629
470.800000	25.740182	27.555313
470.900000	25.727684	27.567944
471.000000	25.715378	27.580382
471.100000	25.703403	27.592485
471.200000	25.691860	27.604151
471.300000	25.680667	27.615463
471.400000	25.669719	27.626528
471.500000	25.658911	27.637452
471.600000	25.648141	27.648337
471.700000	25.637305	27.659289
471.800000	25.626299	27.670412
471.900000	25.615022	27.681810
472.000000	25.603368	27.693588
472.100000	25.591182	27.705904
472.200000	25.578365	27.718858
472.300000	25.565114	27.732251
472.400000	25.551638	27.745871
472.500000	25.538145	27.759508
472.600000	25.524844	27.772951
472.700000	25.511944	27.785988
472.800000	25.499654	27.798410
472.900000	25.487906	27.810283
473.000000	25.476483	27.821828
473.100000	25.465326	27.833104
473.200000	25.454378	27.844169
473.300000	25.443583	27.855080
473.400000	25.432884	27.865893
473.500000	25.422223	27.876668
473.600000	25.411544	27.887461
473.700000	25.400790	27.898330
473.800000	25.390034	27.909200
473.900000	25.379404	27.919944
474.000000	25.368859	27.930602
474.100000	25.358357	27.941216
474.200000	25.347856	27.951829
474.300000	25.337314	27.962483
474.400000	25.326691	27.973220
474.500000	25.315944	27.984082
474.600000	25.305031	27.995111
474.700000	25.293915	28.006346
474.800000	25.282603	28.017779
474.900000	25.271133	28.029371
475.000000	25.259540	28.041088
475.100000	25.247861	28.052892
475.200000	25.236134	28.064744
475.300000	25.224396	28.076607
475.400000	25.212683	28.088446
475.500000	25.201033	28.100220
475.600000	25.189283	28.112095
475.700000	25.177258	28.124249
475.800000	25.165094	28.136543
475.900000	25.152933	28.148834
476.000000	25.140914	28.160981
476.100000	25.129176	28.172844
476.200000	25.117861	28.184280
476.300000	25.107108	28.195148
476.400000	25.097055	28.205308
476.500000	25.087726	28.214737
476.600000	25.078995	28.223561
476.700000	25.070723	28.231922
476.800000	25.062773	28.239957
476.900000	25.055006	28.247807
477.000000	25.047287	28.255608
477.100000	25.039476	28.263502
477.200000	25.031436	28.271628
477.300000	25.023029	28.280125
477.400000	25.014118	28.289131
477.500000	25.004565	28.298786
477.600000	24.994178	28.309284
477.700000	24.982702	28.320883
477.800000	24.970352	28.333365
477.900000	24.957393	28.346462
478.000000	24.944091	28.359906
478.100000	24.930711	28.373429
478.200000	24.917518	28.386763
478.300000	24.904777	28.399640
478.400000	24.892599	28.411948
478.500000	24.880532	28.424144
478.600000	24.868542	28.436262
478.700000	24.856652	28.448279
478.800000	24.844883	28.460174
478.900000	24.833259	28.471922
479.000000	24.821801	28.483502
479.100000	24.810532	28.494892
479.200000	24.799475	28.506067
479.300000	24.788708	28.516949
479.400000	24.778235	28.527533
479.500000	24.767985	28.537893
479.600000	24.757885	28.548101
479.700000	24.747864	28.558229
479.800000	24.737849	28.568351
479.900000	24.727770	28.578537
480.000000	24.717553	28.588864
480.100000	24.707127	28.599401
480.200000	24.696426	28.610216
480.300000	24.685488	28.621271
480.400000	24.674369	28.632509
480.500000	24.663112	28.643886
480.600000	24.651759	28.655360
480.700000	24.640352	28.666889
480.800000	24.628934	28.678429
480.900000	24.617547	28.689938
481.000000	24.606232	28.701373
481.100000	24.595019	28.712706
481.200000	24.583827	28.724018
481.300000	24.572641	28.735323
481.400000	24.561465	28.746619
481.500000	24.550305	28.757898
481.600000	24.539165	28.769157
481.700000	24.528051	28.780389
481.800000	24.516967	28.791592
481.900000	24.505917	28.802760
482.000000	24.494913	28.813881
482.100000	24.483986	28.824925
482.200000	24.473121	28.835906
482.300000	24.462297	28.846846
482.400000	24.451491	28.857767
482.500000	24.440680	28.868694
482.600000	24.429841	28.879648
482.700000	24.418953	28.890653
482.800000	24.407993	28.901730
482.900000	24.396941	28.912900
483.000000	24.385834	28.924125
483.100000	24.374689	28.935389
483.200000	24.363500	28.946698
483.300000	24.352266	28.958052
483.400000	24.340983	28.969455
483.500000	24.329648	28.980911
483.600000	24.318257	28.992424
483.700000	24.306807	29.003996
483.800000	24.295288	29.015638
483.900000	24.283643	29.027408
484.000000	24.271889	29.039287
484.100000	24.260061	29.051242
484.200000	24.248196	29.063233
484.300000	24.236327	29.075229
484.400000	24.224491	29.087191
484.500000	24.212722	29.099086
484.600000	24.201055	29.110878
484.700000	24.189447	29.122610
484.800000	24.177818	29.134363
484.900000	24.166198	29.146107
485.000000	24.154617	29.157812
485.100000	24.143105	29.169447
485.200000	24.131692	29.180982
485.300000	24.120408	29.192386
485.400000	24.109285	29.203628
485.500000	24.098352	29.214678
485.600000	24.087634	29.225510
485.700000	24.077107	29.236149
485.800000	24.066730	29.246637
485.900000	24.056464	29.257013
486.000000	24.046269	29.267317
486.100000	24.036105	29.277589
486.200000	24.025934	29.287869
486.300000	24.015714	29.298198
486.400000	24.005407	29.308615
486.500000	23.994990	29.319144
486.600000	23.984548	29.329697
486.700000	23.974094	29.340263
486.800000	23.963624	29.350845
486.900000	23.953130	29.361451
487.000000	23.942610	29.372083
487.100000	23.932057	29.382749
487.200000	23.921466	29.393453
487.300000	23.910832	29.404200
487.400000	23.900150	29.414996
487.500000	23.889386	29.425875
487.600000	23.878526	29.436851
487.700000	23.867597	29.447897
487.800000	23.856628	29.458983
487.900000	23.845644	29.470085
488.000000	23.834674	29.481172
488.100000	23.823745	29.492217
488.200000	23.812884	29.503194
488.300000	23.802118	29.514075
488.400000	23.791444	29.524863
488.500000	23.780810	29.535611
488.600000	23.770215	29.546319
488.700000	23.759662	29.556985
488.800000	23.749152	29.567607
488.900000	23.738686	29.578185
489.000000	23.728266	29.588716
489.100000	23.717892	29.599201
489.200000	23.707567	29.609636
489.300000	23.697289	29.620024
489.400000	23.687009	29.630414
489.500000	23.676725	29.640808
489.600000	23.666460	29.651182
489.700000	23.656237	29.661514
489.800000	23.646078	29.671782
489.900000	23.636008	29.681959
490.000000	23.626048	29.692026
490.100000	23.616221	29.701958
490.200000	23.606551	29.711731
490.300000	23.597067	29.721316
490.400000	23.587882	29.730599
490.500000	23.578969	29.739608
490.600000	23.570256	29.748414
490.700000	23.561672	29.757089
490.800000	23.553144	29.765708
490.900000	23.544600	29.774344
491.000000	23.535969	29.783067
491.100000	23.527178	29.791952
491.200000	23.518156	29.801070
491.300000	23.508830	29.810496
491.400000	23.499129	29.820300
491.500000	23.489017	29.830520
491.600000	23.478541	29.841108
491.700000	23.467764	29.852000
491.800000	23.456746	29.863136
491.900000	23.445550	29.874452
492.000000	23.434236	29.885886
492.100000	23.422866	29.897378
492.200000	23.411501	29.908864
492.300000	23.400202	29.920284
492.400000	23.388793	29.931815
492.500000	23.377111	29.943621
492.600000	23.365265	29.955594
492.700000	23.353368	29.967618
492.800000	23.341528	29.979584
492.900000	23.329857	29.991380
493.000000	23.318465	30.002894
493.100000	23.307463	30.014013
493.200000	23.296956	30.024633
493.300000	23.286927	30.034769
493.400000	23.277279	30.044520
493.500000	23.267925	30.053974
493.600000	23.258776	30.063220
493.700000	23.249747	30.072346
493.800000	23.240748	30.081441
493.900000	23.231693	30.090593
494.000000	23.222493	30.099891
494.100000	23.213062	30.109423
494.200000	23.203312	30.119277
494.300000	23.193198	30.129499
494.400000	23.182823	30.139984
494.500000	23.172236	30.150685
494.600000	23.161474	30.161561
494.700000	23.150577	30.172575
494.800000	23.139583	30.183686
494.900000	23.128531	30.194856
495.000000	23.117460	30.206046
495.100000	23.106408	30.217216
495.200000	23.095382	30.228359
495.300000	23.084158	30.239703
495.400000	23.072759	30.251224
495.500000	23.061269	30.262837
495.600000	23.049776	30.274452
495.700000	23.038366	30.285984
495.800000	23.027126	30.297344
495.900000	23.016143	30.308445
496.000000	23.005502	30.319199
496.100000	22.995281	30.329529
496.200000	22.985448	30.339467
496.300000	22.975926	30.349091
496.400000	22.966644	30.358472
496.500000	22.957530	30.367684
496.600000	22.948513	30.376797
496.700000	22.939522	30.385884
496.800000	22.930485	30.395017
496.900000	22.921330	30.404270
497.000000	22.911986	30.413714
497.100000	22.902381	30.423422
497.200000	22.892470	30.433438
497.300000	22.882306	30.443711
497.400000	22.871948	30.454180
497.500000	22.861452	30.464788
497.600000	22.850874	30.475479
497.700000	22.840271	30.486195
497.800000	22.829699	30.496880
497.900000	22.819215	30.507476
498.000000	22.808875	30.517926
498.100000	22.798735	30.528175
498.200000	22.788778	30.538238
498.300000	22.778953	30.548168
498.400000	22.769229	30.557996
498.500000	22.759575	30.567753
498.600000	22.749961	30.577469
498.700000	22.740359	30.587174
498.800000	22.730736	30.596900
498.900000	22.721064	30.606675
499.000000	22.711312	30.616531
499.100000	22.701451	30.626497
499.200000	22.691449	30.636606
499.300000	22.681317	30.646847
499.400000	22.671088	30.657185
499.500000	22.660800	30.667583
499.600000	22.650487	30.678006
499.700000	22.640188	30.688415
499.800000	22.629937	30.698775
499.900000	22.619770	30.709051
500.000000	22.609723	30.719205
500.100000	22.599833	30.729201
500.200000	22.590122	30.739016
500.300000	22.580565	30.748675
500.400000	22.571127	30.758213
500.500000	22.561772	30.767668
500.600000	22.552465	30.777075
500.700000	22.543170	30.786469
500.800000	22.533853	30.795885
500.900000	22.524478	30.805361
501.000000	22.515010	30.814930
501.100000	22.505414	30.824628
501.200000	22.495663	30.834483
501.300000	22.485807	30.844445
501.400000	22.475867	30.854491
501.500000	22.465854	30.864611
501.600000	22.455776	30.874796
501.700000	22.445643	30.885038
501.800000	22.435465	30.895324
501.900000	22.425251	30.905647
502.000000	22.415010	30.915998
502.100000	22.404752	30.926365
502.200000	22.394473	30.936754
502.300000	22.384115	30.947223
502.400000	22.373686	30.957763
502.500000	22.363208	30.968353
502.600000	22.352700	30.978973
502.700000	22.342183	30.989602
502.800000	22.331678	31.000220
502.900000	22.321204	31.010806
503.000000	22.310782	31.021339
503.100000	22.300433	31.031798
503.200000	22.290128	31.042213
503.300000	22.279827	31.052624
503.400000	22.269539	31.063022
503.500000	22.259275	31.073396
503.600000	22.249046	31.083734
503.700000	22.238861	31.094028
503.800000	22.228733	31.104264
503.900000	22.218671	31.114434
504.000000	22.208685	31.124526
504.100000	22.198788	31.134529
504.200000	22.189004	31.144417
504.300000	22.179330	31.154195
504.400000	22.169743	31.163884
504.500000	22.160220	31.173509
504.600000	22.150738	31.183092
504.700000	22.141276	31.192655
504.800000	22.131810	31.202222
504.900000	22.122317	31.211817
505.000000	22.112776	31.221460
505.100000	22.103163	31.231175
505.200000	22.093464	31.240978
505.300000	22.083703	31.250843
505.400000	22.073895	31.260756
505.500000	22.064053	31.270703
505.600000	22.054191	31.280670
505.700000	22.044322	31.290645
505.800000	22.034461	31.300611
505.900000	22.024621	31.310556
506.000000	22.014816	31.320466
506.100000	22.005059	31.330327
506.200000	21.995364	31.340126
506.300000	21.985730	31.349862
506.400000	21.976144	31.359551
506.500000	21.966594	31.369203
506.600000	21.957065	31.378834
506.700000	21.947545	31.388455
506.800000	21.938020	31.398082
506.900000	21.928478	31.407726
507.000000	21.918905	31.417401
507.100000	21.909287	31.427122
507.200000	21.899612	31.436900
507.300000	21.889861	31.446755
507.400000	21.880041	31.456680
507.500000	21.870169	31.466658
507.600000	21.860266	31.476666
507.700000	21.850350	31.486688
507.800000	21.840440	31.496704
507.900000	21.830555	31.506695
508.000000	21.820715	31.516640
508.100000	21.810938	31.526521
508.200000	21.801244	31.536319
508.300000	21.791648	31.546017
508.400000	21.782142	31.555625
508.500000	21.772706	31.565161
508.600000	21.763320	31.574648
508.700000	21.753964	31.584104
508.800000	21.744618	31.593549
508.900000	21.735263	31.603004
509.000000	21.725877	31.612491
509.100000	21.716442	31.622026
509.200000	21.706937	31.631633
509.300000	21.697337	31.641335
509.400000	21.687565	31.651212
509.500000	21.677640	31.661243
509.600000	21.667616	31.671374
509.700000	21.657549	31.681548
509.800000	21.647495	31.691710
509.900000	21.637508	31.701803
510.000000	21.627645	31.711772
510.100000	21.617961	31.721559
510.200000	21.608512	31.731109
510.300000	21.599351	31.740368
510.400000	21.590532	31.749281
510.500000	21.582020	31.757884
510.600000	21.573750	31.766242
510.700000	21.565657	31.774422
510.800000	21.557676	31.782488
510.900000	21.549741	31.790508
511.000000	21.541788	31.798546
511.100000	21.533752	31.806668
511.200000	21.525566	31.814941
511.300000	21.517167	31.823430
511.400000	21.508489	31.832200
511.500000	21.499466	31.841320
511.600000	21.489981	31.850906
511.700000	21.480050	31.860943
511.800000	21.469783	31.871320
511.900000	21.459290	31.881925
512.000000	21.448681	31.892647
512.100000	21.438065	31.903376
512.200000	21.427552	31.914002
512.300000	21.417254	31.924410
512.400000	21.407278	31.934492
512.500000	21.397729	31.944143
512.600000	21.388493	31.953478
512.700000	21.379473	31.962594
512.800000	21.370632	31.971530
512.900000	21.361932	31.980323
513.000000	21.353339	31.989007
513.100000	21.344815	31.997622
513.200000	21.336324	32.006204
513.300000	21.327830	32.014789
513.400000	21.319297	32.023413
513.500000	21.310687	32.032115
513.600000	21.301964	32.040931
513.700000	21.293154	32.049835
513.800000	21.284366	32.058717
513.900000	21.275590	32.067587
514.000000	21.266810	32.076460
514.100000	21.258011	32.085353
514.200000	21.249177	32.094282
514.300000	21.240293	32.103261
514.400000	21.231342	32.112307
514.500000	21.222310	32.121436
514.600000	21.213181	32.130662
514.700000	21.203938	32.140004
514.800000	21.194553	32.149489
514.900000	21.184969	32.159176
515.000000	21.175220	32.169029
515.100000	21.165347	32.179007
515.200000	21.155391	32.189069
515.300000	21.145394	32.199173
515.400000	21.135399	32.209275
515.500000	21.125446	32.219334
515.600000	21.115577	32.229309
515.700000	21.105835	32.239155
515.800000	21.096246	32.248846
515.900000	21.086707	32.258487
516.000000	21.077196	32.268100
516.100000	21.067721	32.277676
516.200000	21.058291	32.287206
516.300000	21.048916	32.296682
516.400000	21.039604	32.306093
516.500000	21.030365	32.315431
516.600000	21.021206	32.324688
516.700000	21.012137	32.333853
516.800000	21.003168	32.342918
516.900000	20.994322	32.351859
517.000000	20.985646	32.360627
517.100000	20.977113	32.369251
517.200000	20.968689	32.377765
517.300000	20.960343	32.386201
517.400000	20.952042	32.394590
517.500000	20.943752	32.402969
517.600000	20.935440	32.411369
517.700000	20.927074	32.419825
517.800000	20.918622	32.428367
517.900000	20.910049	32.437032
518.000000	20.901324	32.445850
518.100000	20.892423	32.454846
518.200000	20.883368	32.463998
518.300000	20.874189	32.473275
518.400000	20.864916	32.482647
518.500000	20.855579	32.492083
518.600000	20.846210	32.501552
518.700000	20.836837	32.511026
518.800000	20.827493	32.520469
518.900000	20.818206	32.529856
519.000000	20.809008	32.539152
519.100000	20.799928	32.548329
519.200000	20.790923	32.557430
519.300000	20.781934	32.566515
519.400000	20.772969	32.575576
519.500000	20.764035	32.584605
519.600000	20.755139	32.593596
519.700000	20.746287	32.602543
